#        x          y          z           w
#
0.907369 0.282944 0.877470 0.553886
0.132944 0.968420 0.571737 0.792165
0.331826 0.108376 0.996394 0.506376
0.610155 0.648510 0.303659 0.532003
0.980248 0.203550 0.732740 0.963632
0.723478 0.139587 0.545710 0.958216
0.621952 0.395241 0.825510 0.532830
0.569852 0.988406 0.941352 0.928226
0.130304 0.598566 0.787684 0.934876
0.464306 0.394837 0.412826 0.899069
0.405169 0.491513 0.418684 0.806632
0.367518 0.227425 0.629778 0.537523
0.107882 0.737163 0.436476 0.881165
0.984908 0.772129 0.843100 0.529959
0.100831 0.197765 0.054971 0.733689
0.224860 0.590484 0.562116 0.974686
0.905317 0.777442 0.146198 0.838236
0.965546 0.526382 0.787806 0.558583
0.640753 0.381714 0.766933 0.801733
0.014790 0.590619 0.280165 0.716247
0.464833 0.964430 0.653957 0.716846
0.316810 0.799783 0.596828 0.724160
0.082545 0.976936 0.528035 0.553988
0.307836 0.271370 0.559958 0.667067
0.767911 0.653134 0.770637 0.923760
0.771942 0.032512 0.891752 0.981688
0.250031 0.962563 0.971362 0.844655
0.747724 0.787395 0.994361 0.640374
0.848527 0.506713 0.519797 0.911650
0.493145 0.567627 0.566519 0.861295
0.160776 0.997265 0.188918 0.643542
0.205536 0.817585 0.306535 0.615737
0.967218 0.167497 0.867286 0.734390
0.396918 0.286696 0.415916 0.607646
0.231345 0.714080 0.036254 0.703410
0.821186 0.990186 0.279644 0.623749
0.559668 0.898901 0.294166 0.980419
0.582128 0.714773 0.118132 0.767432
0.218413 0.447757 0.762811 0.840499
0.592820 0.151105 0.667036 0.998074
0.112367 0.109465 0.885243 0.955679
0.078939 0.169809 0.630868 0.972930
0.090780 0.177822 0.979151 0.810633
0.720376 0.279856 0.610719 0.941686
0.770356 0.795261 0.712982 0.764595
0.695430 0.743409 0.283276 0.768886
0.384194 0.872222 0.166151 0.959131
0.065697 0.194496 0.461264 0.801361
0.530326 0.376703 0.517772 0.659127
0.787976 0.085039 0.267383 0.706370
0.732982 0.769420 0.037142 0.722025
0.342667 0.182165 0.342447 0.724378
0.215059 0.823708 0.619956 0.673835
0.140523 0.854042 0.826991 0.932850
0.614125 0.809349 0.798195 0.549168
0.917138 0.416351 0.713821 0.854035
0.657864 0.993328 0.388985 0.677318
0.312490 0.005823 0.867633 0.622356
0.555815 0.979376 0.081869 0.574507
0.288316 0.543680 0.470073 0.847811
0.817447 0.607810 0.149546 0.735530
0.040565 0.294447 0.516784 0.587064
0.412350 0.573561 0.848521 0.621795
0.507099 0.785176 0.617145 0.859308
0.917920 0.567216 0.367692 0.572950
0.363656 0.353964 0.395798 0.631002
0.747732 0.917496 0.261367 0.792128
0.746531 0.860795 0.084175 0.579005
0.315169 0.114737 0.689822 0.981374
0.909418 0.380582 0.422080 0.627321
0.267139 0.221216 0.002205 0.614600
0.652199 0.131819 0.807549 0.910832
0.168475 0.073163 0.061025 0.965226
0.546633 0.663428 0.326509 0.672655
0.450474 0.087145 0.821150 0.823553
0.738573 0.131066 0.186196 0.919478
0.695423 0.259868 0.359260 0.747411
0.280884 0.372494 0.957485 0.772846
0.853121 0.563639 0.610845 0.728054
0.321346 0.172714 0.933643 0.574012
0.675926 0.640415 0.842585 0.686138
0.434040 0.420642 0.122322 0.627757
0.452845 0.815540 0.479963 0.800048
0.001053 0.939187 0.420971 0.625428
0.871897 0.803419 0.461648 0.825478
0.009560 0.491329 0.850895 0.859169
0.147182 0.550047 0.237214 0.592889
0.824103 0.444720 0.233989 0.684653
0.143036 0.381466 0.141878 0.636437
0.780993 0.008978 0.909300 0.894413
0.758799 0.126235 0.370077 0.832047
0.018732 0.668370 0.808575 0.727188
0.906963 0.397591 0.119950 0.991771
0.409364 0.182061 0.108874 0.772916
0.252644 0.988069 0.692034 0.971609
0.353975 0.397655 0.995573 0.943673
0.419958 0.125245 0.041102 0.940023
0.949303 0.035854 0.103788 0.509133
0.796207 0.670779 0.716610 0.964348
0.645886 0.252474 0.182518 0.824665
0.477879 0.122764 0.510487 0.557133
0.902484 0.420283 0.511858 0.785226
0.191346 0.525093 0.277233 0.861955
0.860603 0.104347 0.004272 0.919949
0.485280 0.179559 0.361090 0.507963
0.255149 0.579008 0.387201 0.554991
0.879212 0.384630 0.326533 0.789040
0.443654 0.880528 0.549287 0.791853
0.485620 0.641280 0.371296 0.693868
0.693171 0.809651 0.783521 0.917741
0.434912 0.607280 0.694525 0.624105
0.866689 0.206246 0.457823 0.840476
0.953869 0.093050 0.550915 0.999879
0.084837 0.253184 0.040491 0.614633
0.565165 0.219517 0.731314 0.824737
0.321139 0.584669 0.066414 0.660036
0.602690 0.419756 0.616951 0.890316
0.413256 0.048786 0.287524 0.502246
0.383715 0.936208 0.754427 0.713163
0.380144 0.222469 0.362199 0.977655
0.373222 0.357838 0.663050 0.603251
0.720543 0.705095 0.524084 0.996362
0.017352 0.765547 0.244214 0.772854
0.160513 0.378167 0.242963 0.987430
0.929248 0.225371 0.435058 0.915589
0.308348 0.621015 0.594534 0.630950
0.282665 0.961905 0.657035 0.591650
0.301121 0.870200 0.379091 0.948315
0.228447 0.738196 0.842512 0.508319
0.786640 0.645887 0.499665 0.973208
0.893948 0.800501 0.392973 0.713995
0.416567 0.367411 0.130361 0.577454
0.367376 0.824340 0.128801 0.617726
0.434751 0.093402 0.226697 0.796528
0.193203 0.916590 0.341008 0.783009
0.184110 0.854712 0.167279 0.900328
0.805222 0.343150 0.519265 0.740493
0.557387 0.374985 0.840145 0.549828
0.052402 0.425926 0.874352 0.930502
0.782136 0.673865 0.860674 0.898568
0.761918 0.588298 0.305654 0.726404
0.669341 0.201421 0.790206 0.888826
0.978464 0.258883 0.143761 0.884371
0.108939 0.599598 0.828451 0.582580
0.065476 0.136409 0.336240 0.501606
0.922832 0.396199 0.995361 0.934747
0.470131 0.012851 0.452351 0.510749
0.561530 0.073437 0.867489 0.731863
0.411905 0.630552 0.466542 0.638317
0.773632 0.403960 0.409284 0.918822
0.263552 0.242936 0.492017 0.990468
0.297856 0.979982 0.316474 0.690775
0.256493 0.913387 0.618788 0.601317
0.688205 0.474378 0.853373 0.658542
0.465058 0.924108 0.746908 0.923996
0.706529 0.671828 0.123459 0.905696
0.360848 0.090891 0.802384 0.933410
0.383053 0.260153 0.848864 0.640321
0.824593 0.912677 0.095567 0.917622
0.941476 0.791492 0.390484 0.911378
0.836072 0.693996 0.471155 0.697095
0.215888 0.565217 0.204878 0.871335
0.335840 0.229177 0.418297 0.861940
0.941389 0.099738 0.416448 0.932298
0.576631 0.352254 0.595712 0.884760
0.228060 0.896091 0.842663 0.588175
0.090896 0.820523 0.020015 0.675646
0.429448 0.439758 0.230792 0.919678
0.091467 0.562547 0.359041 0.771849
0.921501 0.803625 0.553943 0.627736
0.603658 0.958097 0.487298 0.520038
0.110692 0.382041 0.548404 0.925438
0.691363 0.550431 0.224259 0.827030
0.539023 0.168899 0.770714 0.739040
0.296711 0.677682 0.751244 0.673518
0.267444 0.096740 0.864788 0.673069
0.036658 0.554360 0.146928 0.629035
0.369206 0.589823 0.309523 0.514503
0.158511 0.247767 0.612638 0.757345
0.910590 0.920474 0.522757 0.874581
0.858997 0.690892 0.553513 0.966961
0.492505 0.614458 0.930645 0.931357
0.679879 0.810551 0.972862 0.666849
0.980273 0.096074 0.860109 0.552762
0.127598 0.377334 0.067134 0.776598
0.868756 0.670875 0.093764 0.666063
0.549870 0.396684 0.345390 0.952990
0.366303 0.699302 0.979366 0.949318
0.068086 0.491141 0.001959 0.908904
0.821931 0.272162 0.642067 0.900220
0.701853 0.432177 0.081236 0.546366
0.786747 0.542426 0.240749 0.936606
0.646968 0.884043 0.405850 0.943271
0.385411 0.183656 0.098152 0.651393
0.487579 0.768700 0.189918 0.720180
0.015482 0.764397 0.022838 0.574044
0.164407 0.923144 0.177513 0.572755
0.486382 0.496562 0.500265 0.506222
0.584216 0.652869 0.190892 0.904806
0.685305 0.270166 0.043761 0.604710
0.159782 0.108587 0.342744 0.585577
0.106629 0.870496 0.152395 0.696542
0.315354 0.224721 0.490294 0.934321
0.740004 0.372723 0.672511 0.878837
0.001902 0.923527 0.439197 0.996633
0.577716 0.473988 0.988595 0.807617
0.637608 0.300672 0.755966 0.768590
0.712142 0.401742 0.371937 0.634922
0.335597 0.220845 0.860399 0.622529
0.951341 0.647150 0.235734 0.513468
0.990875 0.184591 0.203069 0.655259
0.236235 0.639272 0.747521 0.560191
0.970147 0.194125 0.715245 0.833598
0.922070 0.168921 0.202115 0.929478
0.641184 0.647255 0.325506 0.769950
0.579701 0.307956 0.363778 0.932481
0.939340 0.768874 0.488881 0.720054
0.971565 0.229773 0.334187 0.603853
0.166644 0.887742 0.900389 0.621300
0.271523 0.017329 0.325192 0.698263
0.542726 0.954804 0.018109 0.851430
0.929319 0.467443 0.476676 0.598843
0.769270 0.565226 0.734857 0.521836
0.604706 0.875546 0.434546 0.953872
0.933915 0.968169 0.393419 0.518438
0.058863 0.200261 0.695287 0.835596
0.405564 0.705875 0.157642 0.648316
0.196252 0.232764 0.316290 0.935018
0.468002 0.122440 0.759013 0.971062
0.125885 0.285172 0.312865 0.916916
0.217338 0.970087 0.292226 0.826841
0.739658 0.375595 0.075096 0.660311
0.411247 0.123568 0.974918 0.863005
0.617436 0.950286 0.207939 0.696153
0.434018 0.299986 0.208648 0.958690
0.656591 0.026861 0.715071 0.857248
0.843236 0.268046 0.017425 0.964251
0.413229 0.201894 0.269689 0.687548
0.823149 0.544302 0.557870 0.996738
0.509154 0.142987 0.728040 0.899535
0.605331 0.619086 0.905859 0.995360
0.709381 0.716757 0.829465 0.644837
0.884597 0.846746 0.271412 0.698785
0.759910 0.485153 0.523638 0.549222
0.018702 0.364338 0.246402 0.647072
0.851871 0.175347 0.424506 0.508098
0.377712 0.978283 0.197354 0.654447
0.704256 0.607084 0.856795 0.585397
0.882054 0.158003 0.486508 0.870951
0.830680 0.014093 0.693978 0.561732
0.570084 0.476436 0.313806 0.941158
0.956651 0.575305 0.099791 0.646895
0.214821 0.160536 0.549049 0.867790
0.193105 0.814995 0.379024 0.658324
0.245313 0.942084 0.294919 0.985094
0.174013 0.317646 0.052066 0.912363
0.102909 0.986175 0.727683 0.533919
0.037768 0.893524 0.360571 0.563670
0.346649 0.011353 0.820865 0.865429
0.961378 0.591309 0.980669 0.733140
0.190428 0.843104 0.629255 0.712565
0.423179 0.824151 0.301971 0.932919
0.308002 0.749206 0.177848 0.520109
0.640836 0.915667 0.563240 0.827064
0.113186 0.451610 0.720336 0.987614
0.336000 0.017707 0.537926 0.825473
0.390192 0.408061 0.736486 0.834005
0.873766 0.139231 0.958475 0.773813
0.874791 0.397533 0.252928 0.507009
0.656774 0.842291 0.611951 0.901274
0.986387 0.492405 0.811739 0.832599
0.963906 0.865866 0.021959 0.662481
0.769677 0.448345 0.748363 0.955402
0.002347 0.587476 0.992688 0.933806
0.876646 0.634800 0.268691 0.851698
0.756786 0.153278 0.659239 0.727416
0.281856 0.365639 0.201530 0.575275
0.646209 0.445050 0.862276 0.738167
0.397953 0.857175 0.497539 0.972913
0.798590 0.013833 0.937866 0.616776
0.302687 0.192831 0.313698 0.716980
0.729064 0.978097 0.490763 0.626731
0.913096 0.369233 0.147479 0.912477
0.764072 0.351379 0.304728 0.996180
0.666839 0.526191 0.457763 0.906815
0.151522 0.325880 0.918844 0.790027
0.521065 0.731580 0.930093 0.626695
0.936883 0.464007 0.317757 0.591271
0.635341 0.427497 0.042369 0.837861
0.005215 0.462479 0.062989 0.951171
0.057650 0.115050 0.952757 0.536484
0.610338 0.413036 0.980267 0.933140
0.846218 0.719951 0.949474 0.501763
0.627338 0.343622 0.136364 0.788146
0.491796 0.550691 0.621488 0.551831
0.863737 0.241674 0.787348 0.527997
0.331433 0.305501 0.769514 0.937060
0.143747 0.546320 0.971145 0.922306
0.564484 0.528242 0.431095 0.501916
0.121306 0.150414 0.486429 0.844208
0.409836 0.084936 0.394542 0.815485
0.826588 0.916156 0.692118 0.643291
0.025876 0.370534 0.154017 0.775796
0.400625 0.953297 0.832105 0.760746
0.564057 0.471424 0.108971 0.540020
0.833181 0.134566 0.525893 0.717310
0.874921 0.253471 0.490506 0.804917
0.349974 0.377319 0.620596 0.970578
0.466932 0.782977 0.784357 0.803058
0.287019 0.164335 0.234066 0.773873
0.120718 0.047931 0.954363 0.568878
0.760484 0.768351 0.776326 0.830979
0.294000 0.310062 0.042245 0.580110
0.383116 0.475985 0.684249 0.839330
0.219394 0.919551 0.788851 0.959427
0.239423 0.450671 0.281165 0.824061
0.621747 0.919762 0.493888 0.739706
0.815873 0.131802 0.320482 0.728356
0.752983 0.253841 0.184229 0.996648
0.433728 0.346043 0.989656 0.853274
0.258027 0.765344 0.644898 0.591389
0.367746 0.781619 0.320559 0.532997
0.510738 0.072659 0.544718 0.594999
0.936258 0.978256 0.170331 0.613932
0.654933 0.541233 0.753238 0.993928
0.896353 0.795865 0.798177 0.882447
0.943810 0.709267 0.706370 0.989879
0.352772 0.539249 0.733217 0.534120
0.215537 0.403259 0.762242 0.750274
0.742736 0.960400 0.624158 0.617096
0.529831 0.888835 0.970514 0.906432
0.381530 0.462105 0.736763 0.773289
0.836460 0.104621 0.427207 0.641537
0.641747 0.797197 0.360923 0.665230
0.490575 0.272676 0.431251 0.812113
0.035188 0.405134 0.940410 0.909986
0.126580 0.419955 0.697973 0.692167
0.836698 0.372415 0.613608 0.920108
0.376483 0.837489 0.096299 0.815343
0.907394 0.076872 0.284413 0.844558
0.441670 0.695314 0.881539 0.594999
0.052512 0.916041 0.445742 0.713777
0.208544 0.950759 0.896747 0.839617
0.889200 0.278935 0.311426 0.529821
0.349327 0.639197 0.610464 0.618251
0.557611 0.284523 0.294071 0.629032
0.089912 0.583580 0.300097 0.633716
0.091767 0.223690 0.079291 0.519383
0.034475 0.592572 0.724988 0.727743
0.924293 0.647714 0.983210 0.961388
0.994183 0.795055 0.038202 0.838198
0.465452 0.660706 0.448420 0.607458
0.820742 0.108869 0.057911 0.871757
0.286353 0.815545 0.227522 0.892528
0.618674 0.988392 0.258876 0.883273
0.379388 0.037069 0.782739 0.994597
0.225395 0.256747 0.371736 0.806197
0.735374 0.195054 0.616074 0.667369
0.909401 0.579536 0.764839 0.887891
0.275875 0.160002 0.701176 0.839082
0.091273 0.874006 0.694022 0.626821
0.878908 0.720943 0.569565 0.722475
0.389998 0.541402 0.652088 0.718617
0.020040 0.617235 0.263262 0.545277
0.732823 0.720617 0.702255 0.633453
0.814403 0.317723 0.106372 0.841344
0.564357 0.469366 0.568553 0.958460
0.652099 0.955796 0.165311 0.934860
0.190320 0.696642 0.620080 0.739865
0.972050 0.264052 0.788928 0.740144
0.982856 0.536220 0.681543 0.955003
0.541967 0.464729 0.497166 0.811136
0.057060 0.450729 0.670323 0.859179
0.502054 0.202193 0.577526 0.557554
0.890346 0.269917 0.302557 0.594042
0.047538 0.869576 0.631810 0.905545
0.700349 0.147729 0.884381 0.726392
0.905110 0.682747 0.730933 0.849446
0.878517 0.317931 0.099835 0.622771
0.695230 0.200854 0.728283 0.915826
0.428230 0.497221 0.887126 0.795382
0.267669 0.108675 0.069465 0.856627
0.029124 0.990906 0.990526 0.926999
0.083062 0.989409 0.934997 0.961970
0.804970 0.049733 0.511651 0.885756
0.831418 0.454443 0.611397 0.975114
0.753955 0.642643 0.682790 0.713146
0.673275 0.798278 0.090671 0.534454
0.919902 0.770004 0.531441 0.764835
0.123738 0.978509 0.675210 0.685474
0.422224 0.339239 0.811345 0.932453
0.787319 0.190598 0.618389 0.951234
0.051657 0.699985 0.939096 0.534760
0.386872 0.091488 0.715317 0.878138
0.607772 0.233692 0.103194 0.652392
0.239488 0.623784 0.591944 0.960776
0.650569 0.793720 0.768822 0.506877
0.675364 0.219536 0.199302 0.889726
0.395650 0.190984 0.544728 0.896783
0.446661 0.418048 0.675896 0.819322
0.787375 0.707666 0.203986 0.808893
0.035254 0.281633 0.272535 0.564938
0.261915 0.502281 0.793176 0.973447
0.920077 0.274956 0.584555 0.731723
0.496703 0.094553 0.794959 0.593186
0.422755 0.683462 0.878032 0.847303
0.502311 0.213764 0.465561 0.995002
0.259046 0.591281 0.793138 0.736121
0.911405 0.601730 0.330662 0.837599
0.022279 0.063229 0.947276 0.531280
0.689108 0.728905 0.818429 0.855433
0.551012 0.743159 0.714039 0.743904
0.835270 0.825586 0.089499 0.782955
0.154558 0.071260 0.127287 0.507313
0.852365 0.713901 0.284250 0.971805
0.111805 0.761422 0.468431 0.717632
0.337755 0.048037 0.548417 0.524110
0.028088 0.590158 0.723884 0.680987
0.238516 0.914506 0.016109 0.926780
0.876305 0.619533 0.495057 0.971591
0.298545 0.284682 0.349856 0.873114
0.056805 0.274323 0.217027 0.548081
0.717020 0.645563 0.451743 0.872452
0.125226 0.373930 0.442904 0.903488
0.827891 0.105237 0.759945 0.662257
0.874621 0.402981 0.299473 0.631357
0.778410 0.877151 0.386688 0.906284
0.893348 0.830969 0.206320 0.765673
0.203545 0.984143 0.984542 0.906043
0.214416 0.562595 0.573183 0.559456
0.372392 0.954215 0.017714 0.706403
0.976573 0.889028 0.261012 0.532535
0.483498 0.780479 0.748012 0.867981
0.335845 0.286005 0.616356 0.565155
0.030917 0.603319 0.406126 0.517033
0.703597 0.724664 0.249530 0.915738
0.883189 0.201576 0.199566 0.509834
0.988454 0.429163 0.185753 0.996634
0.652249 0.365200 0.930276 0.636626
0.260646 0.639870 0.406702 0.588617
0.884849 0.186294 0.529960 0.671271
0.838152 0.479444 0.091056 0.508375
0.828354 0.275136 0.222728 0.546835
0.670291 0.969106 0.119606 0.508746
0.861378 0.664103 0.085402 0.865518
0.341349 0.137843 0.306002 0.565317
0.350135 0.801725 0.037497 0.655545
0.016865 0.322884 0.790581 0.781983
0.943100 0.436381 0.937421 0.569646
0.040400 0.456852 0.055052 0.738237
0.229446 0.716836 0.040701 0.690785
0.804410 0.343922 0.423908 0.987658
0.820809 0.899033 0.491462 0.732455
0.092957 0.302890 0.568455 0.805935
0.498496 0.892951 0.139910 0.775426
0.456976 0.916251 0.936899 0.702847
0.511246 0.411882 0.634716 0.803267
0.300069 0.603096 0.406823 0.630152
0.506099 0.596069 0.555087 0.599580
0.340574 0.622276 0.736594 0.958623
0.367737 0.251340 0.553106 0.646766
0.058517 0.368915 0.459144 0.501936
0.567303 0.368839 0.172935 0.799505
0.840197 0.894307 0.926739 0.657222
0.845180 0.326701 0.733431 0.792963
0.929859 0.863980 0.452691 0.887467
0.145321 0.440834 0.539164 0.564726
0.315787 0.688385 0.108085 0.749312
0.833935 0.557606 0.994855 0.780101
0.736802 0.072800 0.849013 0.983577
0.009538 0.188845 0.822886 0.658559
0.923863 0.829958 0.692658 0.769169
0.673916 0.857170 0.587899 0.654467
0.245432 0.612561 0.228043 0.753433
0.197324 0.145244 0.573809 0.669769
0.392656 0.369866 0.936505 0.904497
0.446195 0.904619 0.907664 0.688482
0.459067 0.694103 0.309812 0.684183
0.242239 0.352931 0.567577 0.856548
0.569823 0.763453 0.684266 0.976694
0.057077 0.978053 0.045311 0.975483
0.895839 0.161963 0.327370 0.788997
0.567625 0.727780 0.173036 0.966989
0.240535 0.272749 0.955823 0.515871
0.969645 0.806444 0.226064 0.927020
0.714418 0.618151 0.713031 0.786443
0.855941 0.440896 0.612587 0.604149
0.115949 0.527846 0.179463 0.783045
0.106859 0.026668 0.120932 0.596879
0.293170 0.069111 0.046828 0.999353
0.721018 0.673458 0.001496 0.559036
0.213918 0.241797 0.173889 0.927774
0.476209 0.987003 0.797243 0.627075
0.923056 0.503020 0.249272 0.620904
0.964508 0.444397 0.782061 0.695069
0.132870 0.135355 0.486694 0.829032
0.215010 0.268323 0.019927 0.790696
0.849529 0.769136 0.025762 0.819992
0.817832 0.028927 0.860062 0.912645
0.395632 0.712672 0.025344 0.936819
0.550531 0.397411 0.531749 0.852233
0.704551 0.147923 0.456886 0.607559
0.940126 0.254382 0.588786 0.823534
0.300780 0.692873 0.137328 0.760855
0.982436 0.228250 0.141679 0.742495
0.511427 0.646026 0.261593 0.738328
0.745252 0.047403 0.976287 0.837396
0.297331 0.796362 0.977887 0.854029
0.906047 0.159389 0.298194 0.890024
0.470832 0.106544 0.961630 0.676125
0.213654 0.654851 0.907376 0.631244
0.263300 0.198829 0.107565 0.672152
0.701957 0.597421 0.788724 0.690730
0.768382 0.040818 0.113615 0.541328
0.037221 0.838646 0.282441 0.703561
0.543539 0.789751 0.485342 0.567197
0.227922 0.388703 0.629143 0.562945
0.676665 0.283950 0.138011 0.728732
0.630774 0.082980 0.424368 0.929681
0.974484 0.506125 0.213351 0.600378
0.551868 0.733654 0.543379 0.605312
0.161334 0.221973 0.265390 0.723379
0.324515 0.760640 0.500746 0.801037
0.407211 0.115602 0.294129 0.755542
0.858857 0.610598 0.088095 0.926603
0.953962 0.783723 0.879350 0.895050
0.112011 0.864346 0.708501 0.813468
0.149264 0.005784 0.015406 0.959779
0.022038 0.200094 0.968354 0.871037
0.153167 0.163894 0.139581 0.720930
0.226409 0.440439 0.354975 0.922812
0.537361 0.095788 0.940685 0.957516
0.376866 0.808776 0.122880 0.771863
0.559070 0.521680 0.994945 0.697302
0.325146 0.560930 0.888950 0.880846
0.197419 0.506142 0.927444 0.611474
0.851931 0.462390 0.100714 0.574496
0.032832 0.970677 0.470516 0.958400
0.583248 0.070677 0.684701 0.571049
0.270862 0.273574 0.675772 0.877666
0.292872 0.917288 0.476495 0.844587
0.625834 0.675463 0.693944 0.612948
0.205774 0.525507 0.776623 0.588940
0.905997 0.567506 0.916167 0.644881
0.823484 0.768876 0.114694 0.934347
0.282293 0.111471 0.587951 0.751865
0.107919 0.746099 0.449150 0.751446
0.614717 0.426995 0.993627 0.939137
0.516869 0.353351 0.588827 0.702128
0.232721 0.347721 0.346977 0.576003
0.888460 0.118335 0.684003 0.656373
